Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:59pRxzutrxwmP6CNL2eHbU,"Jesus, Thank You","30: Three Decades of Songs for the Church","Sovereign Grace Music;Brook Hills Music",2014-01-01,292600,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:30:25Z,"hymns,worship,christian","Sovereign Grace Music IMR US",0.473,0.491,4,-7.037,1,0.0287,0.241,0,0.0693,0.157,137.081,4
spotify:track:1DvFQXIC1xr9DxlgbskgNu,"This Man","Restored","Jeremy Camp",2004-01-01,213400,45,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-08T03:35:38Z,"christian,ccm,worship,christian rock,christian alternative rock,christian pop","Brandon Ebel Company (BEC)",0.384,0.765,8,-5.232,1,0.0329,0.0258,0,0.0783,0.203,76.024,4
spotify:track:5EweZzmxnku4xK98c07Fqc,"O Lord, My Rock and My Redeemer - Live","Prayers of the Saints","Integrity's Hosanna! Music;Sovereign Grace Music",2017-11-17,246066,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:30:32Z,"worship,christian,hymns","Sovereign Grace Music IMR US",0.5,0.291,2,-8.631,1,0.0279,0.68,0.0000188,0.112,0.188,127.706,4
spotify:track:0PjyOURxQ6wiHaBYXf53G2,"Healing Begins","The Light Meets The Dark","Tenth Avenue North",2010-05-10,237280,45,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:30:48Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.541,0.583,2,-7.047,1,0.0285,0.0142,0,0.102,0.276,96.008,4
spotify:track:7bDhyD2NkZXPcebpTZj2fP,"Hold My Heart","Over And Underneath","Tenth Avenue North",2008,239880,41,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:30:53Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.462,0.661,0,-4.656,1,0.0312,0.0122,0,0.0678,0.187,118.032,4
spotify:track:49YpMU6WPuPZwYcTnvVoX6,"Beloved","Over And Underneath","Tenth Avenue North",2008,271626,34,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:30:57Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.172,0.478,0,-7.906,1,0.039,0.00881,0,0.0953,0.0769,147.961,3
spotify:track:4N5DNWSCAitzzxhRQ5Cfxi,"His Mercy Is More","His Mercy Is More: The Hymns Of Matt Boswell And Matt Papa","Matt Boswell;Matt Papa",2019-08-16,289480,57,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:31:10Z,"hymns,worship,christian","Getty Music (GTM)",0.469,0.768,5,-7.606,1,0.049,0.0064,0.0000111,0.697,0.337,126.219,3
spotify:track:6iha1ZUpCGUJrrQLDSFYux,"Come As You Are","Neon Steeple","Crowder",2014-01-01,289746,64,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:31:29Z,"christian,worship,country christian,ccm,christian alternative rock,christian pop,christian rock","SixSteps (SIX)",0.457,0.362,0,-8.843,1,0.0279,0.637,0.0000277,0.105,0.153,134.835,3
spotify:track:0UcyrdirFfmpzEKQJ47Ixr,"Overwhelmed","Love Come To Life","Big Daddy Weave",2012-04-17,329026,53,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:31:37Z,"christian,ccm,worship,christian alternative rock,christian rock,christian pop","Curb | Word",0.527,0.639,0,-6.828,1,0.0386,0.0752,0,0.105,0.197,148.015,3
spotify:track:49NuRHWf8XHHfjxOQ5eEcg,"God of Heaven","Come Boldly","Steve Pettit Evangelistic Team",2011-04-20,271213,22,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:31:45Z,"hymns,christian","Heart Publications",0.325,0.309,10,-9.148,1,0.0317,0.888,0,0.115,0.159,99.761,4
spotify:track:439tGS9rVbyTjj5SmneD56,"Yet Not I but Through Christ in Me","Yet Not I but Through Christ in Me","CityAlight",2018-11-11,331838,1,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:31:51Z,"worship,hymns,christian","CityAlight Music",0.473,0.449,0,-8.63,1,0.0259,0.495,0,0.158,0.245,71.99,4
spotify:track:10XwSb0KY2wgai8yScFmoC,"You Are My King (Amazing Love)","Everlasting God: 25 Modern Worship Favorites","Newsboys",2008-01-01,270533,40,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:33:37Z,"christian,christian rock,ccm,worship,christian alternative rock,christian pop","Sparrow",0.468,0.615,9,-6.52,1,0.0302,0.191,0,0.119,0.34,147.831,4
spotify:track:0GfsZEgIgJfcQ3uLWHZ2o3,"Dive","Speechless","Steven Curtis Chapman",1999-01-01,237708,51,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:33:48Z,"ccm,christian,christian pop","Sparrow",0.674,0.883,8,-5.441,1,0.0513,0.0639,0.0000133,0.55,0.862,108.023,4
spotify:track:59FkotsbW1sGb8LGZKE7ud,"The Motions","Something To Say","Matthew West",2007,226973,54,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:33:53Z,"christian,ccm,worship,christian pop,christian alternative rock,christian rock","Sparrow",0.464,0.811,5,-2.979,1,0.0297,0.359,0,0.29,0.374,77.995,4
spotify:track:5qninDC32ywn4sOtBwwACO,"Farther Along","Love & War & The Sea In Between","Josh Garrels",2011-07-15,304516,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:33:58Z,"christian folk,christian alternative rock,christian","Small Voice",0.557,0.533,4,-6.114,0,0.03,0.0783,0.00955,0.413,0.157,92.999,4
spotify:track:0CuihK7fN0Cb0sFiXxByuC,"At the Table","Home","Josh Garrels",2015-04-07,289093,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:34:02Z,"christian folk,christian alternative rock,christian","Small Voice Records",0.529,0.554,7,-7.939,1,0.0301,0.616,0.000263,0.118,0.285,93.967,4
spotify:track:68nNNThyOXq060K1ZAWb2t,"Born Again","Home","Josh Garrels",2015-04-07,271906,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:34:06Z,"christian folk,christian alternative rock,christian","Small Voice Records",0.475,0.525,2,-7.998,1,0.0293,0.609,0.00075,0.332,0.469,171.982,3
spotify:track:31XV6mfKY1Vdyb6KuNfArI,"Greater Than All My Regrets","No Shame","Tenth Avenue North",2019-08-02,256782,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:34:12Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.363,0.525,7,-6.234,1,0.0385,0.0844,0,0.0777,0.164,143.918,4
spotify:track:1wV6lCsV2PCeVZlyGTkVPt,"East To West","The Altar and The Door","Casting Crowns",2007-08-28,266106,59,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T00:34:17Z,"christian,worship,ccm,christian rock,christian alternative rock,christian pop","Reunion Records",0.454,0.511,6,-6.124,0,0.0275,0.166,0,0.122,0.327,72.984,4
spotify:track:5eqz8gTDU13s7x2DZKiQA9,"Remind Me Who I Am","A Way To See In The Dark","Jason Gray",2011-01-01,227266,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T10:32:19Z,"christian,ccm,christian pop,worship","Centricity Music (CEY)",0.543,0.668,0,-7.396,1,0.0272,0.000724,0.0000796,0.322,0.428,93.009,4
spotify:track:7iuU9NU6rhcWNYJ1KjylTO,"Lead Me","Pieces Of A Real Heart","Sanctus Real",2010-01-01,228800,58,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T10:32:22Z,"christian,ccm,christian rock,worship,christian alternative rock,christian pop","Sparrow",0.314,0.644,1,-4.646,1,0.0345,0.0266,0,0.108,0.27,198.063,4
spotify:track:7KT088cs0FVVQum6IyT0X9,"You Love Me Anyway","These Simple Truths","Sidewalk Prophets",2009-08-25,260613,53,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T10:52:32Z,"christian,ccm,worship,christian rock,christian pop","Curb | Word",0.401,0.549,4,-4.841,1,0.0284,0.0854,0,0.103,0.19,140.731,3
spotify:track:1UUEhe9czjk98Pspr4PvRi,"I Won't Back Down","Goodbye Road","Johnnyswim;Drew Holcomb & The Neighbors;Penny and Sparrow",2018-05-04,230560,40,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T16:37:48Z,"folk pop,christian folk","Goodbye Road",0.527,0.145,7,-14.116,1,0.0297,0.862,0.00684,0.0792,0.172,81.947,4
spotify:track:27uBwOJbW6kHsCbKGukxMK,"At The Cross (Love Ran Red)","Love Ran Red","Chris Tomlin",2014-10-27,250626,65,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T18:14:36Z,"christian,worship,ccm,pop worship,country christian","SixSteps (SIX)",0.391,0.535,8,-4.516,1,0.0291,0.00324,0,0.205,0.127,145.937,4
spotify:track:3kdk1dTB0UxcEDgmMdyNt6,"More Like Falling In Love","Everything Sad Is Coming Untrue","Jason Gray",2010-01-01,219413,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-12T18:49:47Z,"christian,ccm,christian pop,worship","Centricity Music (CEY)",0.573,0.665,9,-5.449,1,0.0268,0.196,0,0.351,0.688,92.004,4
spotify:track:2ofmrjUFpE3R47MA02e3Ga,"Red Sea Road","Red Sea Road","Ellie Holcomb",2017-01-27,211386,47,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-20T15:15:06Z,"christian folk,christian,worship","Full Heart Music",0.297,0.52,10,-7.112,1,0.0347,0.0108,0,0.13,0.346,203.685,3
spotify:track:26FQmwQ538RwRB7vV3KLjR,"Love Come To Life","Love Come To Life","Big Daddy Weave",2012-04-17,226520,34,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-10T11:06:51Z,"christian,ccm,worship,christian alternative rock,christian rock,christian pop","Curb | Word",0.49,0.898,0,-4.41,1,0.0362,0.00623,0,0.0833,0.418,154.989,4
spotify:track:6NeFueFBB1O0r3H8B9R7yG,"Grace Like Rain","From Grace to Glory: The Music of Todd Agnew","Todd Agnew",2017-05-26,262506,46,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-26T10:44:57Z,"ccm,christian,christian rock,christian alternative rock,worship","Ardent",0.535,0.691,5,-5.214,1,0.0263,0.0207,0.00000746,0.248,0.614,100.534,4
spotify:track:5l4kTQShA5kAOvjbGBTxBm,"Mighty to Save","Great God Who Saves","Laura Story",2008-03-18,229946,47,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-12T08:55:59Z,"christian,worship,ccm","Ino/Columbia",0.486,0.66,6,-5.08,1,0.0279,0.0192,0.00000366,0.0995,0.348,155.919,4
spotify:track:1au0woWoLOVWffU7rolXqF,"Help Me Find It","Live Like That","Sidewalk Prophets",2012-03-26,224493,46,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-26T10:55:37Z,"christian,ccm,worship,christian rock,christian pop","Curb | Word",0.457,0.664,3,-6.184,1,0.0271,0.204,0.00000433,0.111,0.355,79.019,4
spotify:track:1N2fNKIlJJ6PQgcVD1GrBP,"Where I Belong","Listen To The Sound","Building 429",2011-05-09,200373,55,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-27T11:22:48Z,"christian,ccm,christian rock,christian alternative rock,christian pop,worship","Essential Records",0.536,0.664,11,-4.735,1,0.0276,0.482,0,0.0925,0.38,89.963,4
spotify:track:1syFMBjjRvL3uReOM8yWEb,"My Savior My God","Anything Worth Saying","Aaron Shust",2005-08-23,291986,60,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-27T11:22:55Z,"christian,ccm,worship,christian rock","Brash Records",0.563,0.467,2,-6.087,1,0.0241,0.0229,0,0.0945,0.241,77.982,4
spotify:track:29yJSGtuwJCfpfGW3Upeo6,"Losing","The Struggle","Tenth Avenue North",2012-08-17,212506,43,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-27T11:23:03Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.621,0.571,4,-7.925,1,0.0328,0.118,0.0000279,0.0961,0.549,149.946,4
spotify:track:1kAqJ6mrYgpG2DTybn2RG4,"Jesus, I Have My Doubts","Departures","Jon Foreman",2021-02-12,295933,38,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-27T18:29:45Z,"christian folk,christian alternative rock","Jonathan Mark Foreman",0.505,0.542,9,-7.115,1,0.0291,0.578,0.0116,0.0862,0.291,135.606,4
spotify:track:2qNHBHpGQPiCOH9irGM84X,"Lead Me to the Cross","Chris and Conrad","Chris;Conrad",2009-05-05,222866,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-29T11:07:33Z,"christian,ccm,worship","VSR Music Group",0.371,0.736,6,-4.729,1,0.0321,0.00302,0,0.0804,0.354,157.932,4
spotify:track:7m4E8QpiUyhPBGNALonJqS,"Keep Making Me","Live Like That","Sidewalk Prophets",2012-03-26,201573,43,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-04-29T11:19:06Z,"christian,ccm,worship,christian rock,christian pop","Curb | Word",0.489,0.464,6,-6.619,1,0.0303,0.186,0.0000925,0.109,0.215,74.913,4
spotify:track:54gZhwfAohmkO4Sjr9K84M,"My Hope Is in You","Autumn: Don't You Want to Thank Someone","Aaron Shust",2013-09-24,254880,17,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-03T12:02:27Z,"christian,ccm,worship,christian rock","Centricity Music",0.434,0.873,2,-3.749,1,0.0489,0.0234,0,0.323,0.365,150.077,4
spotify:track:4ViElQuRwSp33VmXzPURf7,"I'll Keep On","Mansion","NF;Jeremiah Carlson",2015-03-31,254693,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-11T11:20:44Z,"christian hip hop,christian folk","Capitol CMG Label Group",0.678,0.622,10,-7.423,1,0.0536,0.588,0,0.287,0.622,82.92,4
spotify:track:1OqxBNve2XJ6UNY5HhUdlV,"Born Again","Revelation","Third Day",2008-07-29,216933,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-04T12:17:55Z,"christian,christian rock,ccm,christian alternative rock,worship,christian pop","Essential Records",0.298,0.672,7,-5.526,1,0.0347,0.244,0,0.0993,0.15,108.047,4
spotify:track:59hA310cW6aRLUAy1z8yIP,"Forgiven","Pieces Of A Real Heart","Sanctus Real",2010-01-01,215706,45,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-06T12:06:23Z,"christian,ccm,christian rock,worship,christian alternative rock,christian pop","Sparrow",0.178,0.699,2,-4.185,1,0.0429,0.00101,0.000094,0.263,0.343,82.47,4
spotify:track:2xrO334KeHfC3ziiJpuU1a,"Times","Over And Underneath","Tenth Avenue North",2008,256693,37,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-08T03:36:21Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.456,0.215,4,-16.545,1,0.0394,0.786,0.00000115,0.114,0.203,107.001,4
spotify:track:4vfDgnifuDfLWyrSsBuPMx,"Closer","Closer","Shawn McDonald",2011-01-01,203550,35,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-16T17:00:49Z,"christian,ccm,christian folk,christian alternative rock","Sparrow",0.512,0.611,0,-6.716,0,0.0389,0.1,0,0.1,0.225,84.974,3
spotify:track:03P6xt6WJs30Y43KaFwmg7,"SMS (Shine)","Church Music","David Crowder Band",2009-01-01,198013,33,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-18T12:14:52Z,"christian,worship,ccm,christian rock,hymns,pop worship","Six Steps (SIX)",0.565,0.641,10,-6.381,1,0.0271,0.108,0,0.294,0.328,130.953,4
spotify:track:2HRVtDcThHEGmxTAmaMkMv,"Wait And See","What If We","Brandon Heath",2008,228106,36,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-19T11:48:37Z,"christian,ccm,christian pop,worship,christian rock","Reunion Records",0.506,0.683,0,-6.037,1,0.0295,0.521,0.0000475,0.0709,0.644,179.893,4
spotify:track:2YEQNToSXA0iOxzpHPlkw9,"Light Up the Sky","Light Up the Sky","The Afters",2010-09-14,218840,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-05-25T14:48:53Z,"christian,ccm,christian alternative rock,christian rock,christian pop,worship","Ino/Columbia",0.468,0.774,2,-4.716,1,0.0316,0.0319,0,0.0666,0.408,141.959,4
spotify:track:37sWianweYMt42ZoSABn6y,"No Longer Slaves (Radio Version) [feat. Jonathan David Helser & Melissa Helser]","No Longer Slaves (Radio Version) [feat. Jonathan David Helser & Melissa Helser]","Bethel Music;Jonathan David Helser;Melissa Helser",2015-08-21,247677,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-07-04T12:46:16Z,"worship,christian,pop worship,ccm","Bethel Music",0.434,0.663,10,-5.769,1,0.0329,0.0414,0,0.107,0.311,75.025,4
spotify:track:1rXQLRlZfNTj8uaxIsEZQi,"Death Was Arrested","Death Was Arrested","North Point Worship;Seth Condrey",2017-02-17,295306,65,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-15T19:44:19Z,"worship,christian,ccm","Centricity Music",0.324,0.708,11,-4.646,1,0.0356,0.0142,0,0.133,0.144,155.76,3
spotify:track:2IpbrxP9MqUCtcQQchAiTK,"In The Light - Remastered 2013","Jesus Freak (Remastered)","DC Talk",1995,305480,51,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-10-02T04:11:15Z,"christian rock,ccm,christian,christian alternative rock,christian pop","Forefront (FRF)",0.632,0.865,8,-5.442,0,0.0488,0.0918,0.0000032,0.4,0.739,105.767,4
spotify:track:2Mk6rn0l76uSNCUKuiLypz,"That Kind of Love","To the Kindness of God","Michael Card",2019-02-07,236653,13,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-10-02T04:13:50Z,"ccm,hymns,christian folk,christian,lullaby","Covenant Artists",0.515,0.151,3,-13.325,1,0.0384,0.87,0.000046,0.127,0.188,108.239,4
spotify:track:6c8nu4hntG0AT9Dx3RQ4VH,"El Shaddai - Joy In The Journey Album Version","Joy In The Journey","Michael Card",1994-01-01,271666,37,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-10-02T04:14:10Z,"ccm,hymns,christian folk,christian,lullaby","Sparrow",0.539,0.281,7,-10.282,1,0.0266,0.758,0,0.146,0.274,101.032,4
spotify:track:2IjVnsxVAMcScudNROG9HA,"3 AM","Stray Dogs","RELIC",2018-05-18,329534,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-10-31T12:22:02Z,"","RELIC",0.432,0.388,7,-13.088,1,0.0308,0.0926,0.00665,0.111,0.164,143.508,4
spotify:track:0jLWlbEJYgWeKnzHhvKUbz,"Heaven's Knife","Home","Josh Garrels",2015-04-07,202786,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-01T15:46:28Z,"christian folk,christian alternative rock,christian","Small Voice Records",0.25,0.261,0,-8.736,1,0.0308,0.81,0.00000917,0.126,0.221,182.801,3
spotify:track:2ujX1PmAdMh3gwF0bCh9Ks,"Take My Life (Holiness) Live","The Songbook of Micah","Micah Stampley",2005-05-13,370848,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2022-05-22T20:44:18Z,"gospel,worship","Interface Entertainment, LLC",0.45,0.486,8,-8.255,1,0.0486,0.396,0,0.133,0.304,122.206,4
spotify:track:17LElTdi4b8AV0yro7KM94,"Good to Be Alive","A Way to See in the Dark","Jason Gray",2011-09-13,204365,53,false,r0sb4304i3rsh8qs8rvt5fy5l,2022-12-18T14:52:31Z,"christian,ccm,christian pop,worship","Centricity Music",0.599,0.779,1,-6.472,0,0.0287,0.00264,0.0000228,0.083,0.431,110.051,4
spotify:track:73VCobZbLNTAwCxKKBtztO,"Counting My Blessings","Counting My Blessings","Seph Schlueter",2023-07-28,210464,66,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T12:55:50Z,"christian,worship,christian pop","Essential Records",0.469,0.737,7,-5.606,1,0.0507,0.235,0.0000487,0.112,0.13,165.938,3
spotify:track:4zgO1SgXOeFmr6Hno9DLs4,"Multiplied","Rivers in the Wasteland","NEEDTOBREATHE",2014-04-17,275560,62,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:13:03Z,"christian,christian folk,christian alternative rock,ccm,christian rock,worship","Atlantic Records",0.593,0.816,7,-6.461,1,0.0421,0.0048,0.00121,0.0939,0.378,115.029,4
spotify:track:2VAtZmI9nCB97Kdnn9tMIF,"Leaning On The Everlasting Arms / 'Tis So Sweet To Trust In Jesus - Medley","Give Us Rest Or A Requiem Mass In C (The Happiest Of All Keys)","David Crowder Band",2012-01-01,285186,43,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:15:37Z,"christian,worship,ccm,christian rock,hymns,pop worship","Six Steps (SIX)",0.547,0.662,7,-8.21,1,0.0385,0.731,0,0.744,0.761,84.989,4
spotify:track:3fQQ8amTjVv5bEJFWmCEPV,"I am Barabbas","I am Barabbas","Josiah Queen",2023-04-28,202365,51,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:19:17Z,"christian folk,christian,worship,christian pop,country christian","Acts 29 Worship",0.614,0.38,11,-6.429,1,0.0259,0.809,0.00000158,0.0931,0.232,89.92,4
spotify:track:454XXolLMnl8fg5NPVNeE9,"Save Your Tears","There's Proof Of God But Time Is Short","Jimmy Clifton",2023-06-30,267493,46,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:19:37Z,"christian folk,country christian,christian alternative rock,christian","NFGN Productions",0.595,0.3,11,-10.199,0,0.0259,0.741,0.00000988,0.274,0.207,77.004,4
spotify:track:4o6oRDZ4Ii5ckNUABnvmhq,"Gone","The Beautiful Letdown (Deluxe Version)","Switchfoot",2003,227293,45,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:21:33Z,"christian rock,christian alternative rock,ccm,christian","Columbia",0.641,0.793,4,-6.074,1,0.0404,0.354,0,0.0542,0.86,90.73,4
