Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:68Clm85Z6S3BtKndStFne7,"Into the Unknown - Instrumental","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)","Kristen Anderson-Lopez;Robert Lopez",2019-11-15,196495,39,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:17:22Z,"","Walt Disney Records",0.277,0.487,1,-10.481,1,0.046,0.864,0.882,0.0949,0.121,158.58,3
spotify:track:6tJFtthY0rI1x06qb8NjK0,"The Mandalorian","The Mandalorian: Chapter 1 (Original Score)","Ludwig Göransson",2019-11-11,198861,61,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:17:48Z,"score,soundtrack","Walt Disney Records",0.417,0.408,5,-13.343,0,0.0761,0.535,0.655,0.102,0.233,165.799,4
spotify:track:0U6lmEhmRVptZAX7HrauqG,"Main Title","Spider-Man (Original Motion Picture Score)","Danny Elfman",2002-05-02,209906,54,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:19:47Z,"soundtrack,score","Columbia/Sony Music Soundtrax/Marvel/Columbia Pictures",0.235,0.562,9,-10.732,0,0.0483,0.602,0.943,0.161,0.15,123.697,3
spotify:track:1hmPFtIJSHCGM4mjtWcWfU,"Prologue","The Lego Movie (Original Motion Picture Soundtrack)","Mark Mothersbaugh",2013-02-04,148248,30,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:20:11Z,"","WaterTower Music",0.253,0.514,7,-10.239,1,0.0598,0.257,0.452,0.124,0.0385,72.018,4
spotify:track:5wsHtmFHWntJzcN6n8ivjd,"Rey's Theme","Star Wars: The Force Awakens (Original Motion Picture Soundtrack)","John Williams",2015-12-18,191066,55,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:34:23Z,"soundtrack,score","Walt Disney Records",0.234,0.139,9,-16.854,0,0.0342,0.975,0.889,0.0814,0.12,102.682,4
spotify:track:1c3GkbZBnyrQ1cm4TGHFrK,"Canon in D","Pachelbel: Canon in D - Bach: Air on a G String - Handel: Largo from 'Xerxes' - Hallelujah Chorus - Clarke: Trumpet Voluntary","Johann Pachelbel;Kanon Orchestre de Chambre;Jean-François Paillard",2009-01-01,376533,58,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:48:24Z,"classical,baroque","Denon",0.151,0.125,2,-20.414,1,0.0386,0.808,0.308,0.121,0.29,150.812,4
spotify:track:3GzP5kZnidYHNScG7wDGHd,"Loki","Loki","Jared Moreno Luna",2021-06-04,200614,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:51:12Z,"","Jared Moreno Luna",0.564,0.362,7,-11.736,0,0.0326,0.891,0.871,0.119,0.0499,118.006,4
spotify:track:71R3WZG6MKEoyd7hKUkz6b,"King Kong","dark academia (soundtracks)","James Newton Howard",2020-12-04,69933,2,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:54:37Z,"soundtrack,score","UME - Global Clearing House",0.164,0.0709,8,-26.957,1,0.0354,0.863,0.984,0.0695,0.0283,112.614,4
spotify:track:57Ix0bAnWd48YhEAp9y20K,"Pennies From Heaven","Elf (Music from the Major Motion Picture)","Louis Prima",2003-11-04,141733,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:54:55Z,"swing music,big band","New Line Records",0.5,0.573,8,-6.179,1,0.225,0.523,0,0.0818,0.907,185.083,4
spotify:track:1KcGATB1td3bv4QO2N3qH1,"Angry Birds Theme","Angry Birds (Original Game Soundtrack) [Extended Edition]","Ari Pulkkinen",2020-08-31,68310,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:56:15Z,"","Rovio Entertainment",0.839,0.793,11,-9.189,0,0.0702,0.119,0.835,0.064,0.979,120.013,4
spotify:track:4V2s08BMEqJWIfa3PcNOpR,"Captain America","Captain America: The First Avenger","Alan Silvestri",2011-01-01,66226,49,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:57:20Z,"soundtrack,score","Buena Vista Records",0.224,0.4,5,-10.157,1,0.0306,0.831,0.754,0.123,0.33,94.672,4
spotify:track:7rL0EdLT8EkVTELvY9lVXJ,"Mission Impossible","The Greatest Instrumentals of All Time","The Session",2008-12-09,196493,36,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:57:23Z,"","EMD",0.399,0.542,7,-12.499,1,0.0443,0.0202,0.465,0.0971,0.55,104.668,4
spotify:track:1g10rYqM3jJQsWRnXCFcx7,"Main Title And First Victim","Jaws (The Collector's Edition Soundtrack)","John Williams",2000-06-24,206506,43,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:57:26Z,"soundtrack,score","Decca Music Group Ltd.",0.164,0.0634,9,-24.086,1,0.055,0.847,0.949,0.0927,0.0363,168.214,4
spotify:track:2NZhNbfb1rD1aRj3hZaoqk,"The Imperial Suite","Rogue One: A Star Wars Story (Original Motion Picture Soundtrack)","Michael Giacchino",2016-12-16,149760,45,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:57:55Z,"soundtrack,score","Walt Disney Records",0.291,0.377,5,-11.089,0,0.03,0.817,0.944,0.187,0.43,87.489,4
spotify:track:0z5hFntLvshhm7j8F0aijm,"Spider-Man: Homecoming Suite","Spider-Man: Homecoming (Original Motion Picture Soundtrack)","Michael Giacchino",2017-07-07,372985,42,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:58:26Z,"soundtrack,score","Masterworks",0.202,0.274,5,-14.193,1,0.042,0.631,0.697,0.147,0.0565,145.207,3
spotify:track:2v3Ezj7MnwBe3s1VRaUcDt,"Spider-Man 2 Main Title","Spider-Man 2 Original Motion Picture Score","Danny Elfman",2004-07-27,201493,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:58:32Z,"soundtrack,score","Columbia/Sony Music Soundtrax",0.217,0.568,9,-10.995,0,0.0457,0.469,0.917,0.0847,0.139,122.446,3
spotify:track:5NUCLgfK7d3zJeOJN0hZIv,"The Office Theme","The Office Theme","Michael Scott Fan Club",2009-05-12,64557,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T17:58:46Z,"","TV Favorites",0.507,0.522,0,-6.96,1,0.0293,0.0134,0.758,0.62,0.557,168.01,1
spotify:track:0aTlDfIJumREXLzHHgfqPy,"Dragon Racing","How To Train Your Dragon 2 (Music From The Motion Picture)","John Powell",2014-06-10,273161,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:02:55Z,"soundtrack,score","Back Lot Music",0.279,0.587,8,-10.276,1,0.0848,0.305,0.846,0.0669,0.229,125.042,4
spotify:track:2EOMe4XAS7U6UA1mhDs9tP,"Despicable Me","Despicable Me","Pharrell Williams",2010-01-01,252973,55,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:09:37Z,"","The Neptunes",0.782,0.333,11,-12.283,0,0.115,0.0481,0,0.102,0.32,84.99,4
spotify:track:2AwF7abtElsvW3npsSIT2y,"Giant Blue Head","Megamind (Music from the Motion Picture)","Hans Zimmer;Lorne Balfe",2016-09-09,268866,21,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:26:10Z,"soundtrack,score","Lakeshore Records",0.231,0.222,2,-14.818,1,0.0317,0.524,0.847,0.39,0.104,146.764,4
spotify:track:3aDH2C8MwdlxlFSI0B7f0F,"Welcome to Jurassic World","Jurassic World (Original Motion Picture Soundtrack)","Michael Giacchino",2015-06-09,128864,51,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:26:21Z,"soundtrack,score","Back Lot Music",0.192,0.159,10,-13.067,1,0.0353,0.945,0.858,0.13,0.0539,58.546,4
spotify:track:121X3TY2VW8hPLOoF5ZXTc,"Tom and Jerry (Blue Cat Blues)","Greatest Movie Themes, Vol. 3","Prague Festival Orchestra",2011-12-02,270733,23,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:26:35Z,"","Marcophon",0.437,0.479,5,-6.103,1,0.0348,0.878,0.235,0.301,0.335,128.972,4
spotify:track:5vTKhHq43ST4a5EdG7oMGv,"Rocky","Greatest Movie Themes","DLG Orchestra",2010-12-01,167040,31,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:26:41Z,"","Kensington Digital",0.545,0.701,5,-6.17,1,0.0267,0.00189,0.934,0.069,0.481,97.048,4
spotify:track:5PbW0xE7fmwZ5m2iYU8mnI,"I See the Light [Instrumental version] (From ""Tangled"")","I See the Light (From ""Tangled"")","Game Music Composer | Oliver Moya Bueno",2016-02-22,237130,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:38:08Z,"","Moisés Nieto, Oliver Moya Bueno & Tifita",0.344,0.04,5,-21.012,1,0.0345,0.975,0.832,0.116,0.0831,91.929,4
spotify:track:0rcEA09uIGmaZJxSCY0ovD,"The Pink Panther Theme - From ""The Pink Panther""","The Essential Henry Mancini","Henry Mancini;Plas Johnson",2010-08-24,157533,31,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:38:54Z,"exotica,adult standards,easy listening","Sony Classical",0.543,0.265,2,-10.368,0,0.0361,0.717,0.0402,0.252,0.271,117.426,4
spotify:track:1ze3GTOVgAG5xLVrvcEoUS,"The Battle","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe (Original Motion Picture Soundtrack)","Harry Gregson-Williams",2005-12-13,428200,54,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:39:08Z,"soundtrack,score","Walt Disney Records",0.238,0.563,0,-11.933,0,0.0502,0.283,0.924,0.123,0.141,118.817,4
spotify:track:4xTMKnLtz1PVfZRElleujx,"Ghostbusters","Ghostbusters (Original Motion Picture Soundtrack) [2016]","WALK THE MOON",2016-07-15,224686,49,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:40:22Z,"","RCA Records Label",0.693,0.887,10,-3.572,1,0.0378,0.00905,0.000118,0.777,0.656,116.502,4
spotify:track:3ZAFRtKXv5AZFLcs4Nox7x,"Opening Travel Music","Ice Age (Original Motion Picture Soundtrack)","David Newman",2002-01-01,77466,42,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:41:47Z,"","Varese Sarabande",0.605,0.739,9,-6.983,1,0.0262,0.0178,0.736,0.109,0.799,104.996,4
spotify:track:4rWWFrq2mpDDrxNIHW9E7n,"Escape From The Dragon","Shrek (Original Motion Picture Score)","Harry Gregson-Williams;John Powell",2001-12-04,118120,37,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:41:52Z,"soundtrack,score","Varese Sarabande",0.506,0.925,8,-9.16,1,0.0701,0.00606,0.787,0.365,0.452,126.487,4
spotify:track:4Uf96PkcOW5HoEhVBG6UZw,"Best Friends","Madagascar (Original Motion Picture Soundtrack)","Hans Zimmer",2005-05-24,143920,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:48:04Z,"soundtrack,score","Geffen",0.685,0.331,7,-11.675,1,0.0362,0.13,0.865,0.0908,0.212,121.995,4
spotify:track:3zmXCcrMKpGho2sTRZG1Ux,"Chariots Of Fire","20 #1's: One Hit Wonders","Vangelis",2016-11-18,202805,39,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:48:11Z,"new age","Universal Music Enterprises",0.455,0.444,1,-9.8,1,0.0323,0.049,0.0635,0.112,0.0396,136.308,4
spotify:track:3Zs9wn04yj1wPkTcx0BTef,"Graduation (From ""Bee Movie"" Soundtrack)","Bee Movie: Music From The Motion Picture","Rupert Gregson-Williams",2007-10-29,193346,25,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:48:24Z,"score,soundtrack","Sony Classical",0.667,0.443,0,-12.16,1,0.0328,0.829,0.804,0.287,0.499,128.062,4
spotify:track:6BKK55Q8kQCvw5teE4usmN,"A Giant Transformation","Monsters vs. Aliens (Music from the Motion Picture)","Henry Jackman",2016-09-02,185800,12,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:48:56Z,"score,soundtrack","Lakeshore Records",0.164,0.635,5,-12.069,1,0.0797,0.54,0.77,0.0828,0.0399,65.23,3
spotify:track:7l8tMZQfvtSQ6wcS1LdgHM,"The Reprimand","The Prince Of Egypt (Music From The Original Motion Picture Soundtrack)","Hans Zimmer",1998-02-11,245333,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:49:43Z,"soundtrack,score","DreamWorks",0.147,0.128,7,-22.898,1,0.0444,0.7,0.397,0.0771,0.0488,81.819,5
spotify:track:6xLPSFeiQyFvta93OKngnB,"Transformation","Beauty and the Beast","Alan Menken;Disney",1991-01-01,349373,40,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:49:50Z,"","Walt Disney Records",0.187,0.242,9,-14.897,1,0.0342,0.864,0.31,0.0755,0.0737,102.475,4
spotify:track:44CgM5My2vfkSv1KAQuEfk,"Mars","The Martian: Original Motion Picture Score","Harry Gregson-Williams",2015-09-30,145293,42,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:52:28Z,"soundtrack,score","Columbia",0.197,0.0216,10,-28.927,1,0.0349,0.816,0.929,0.105,0.0298,106.059,4
spotify:track:3eTgg18rKBD30Hef1gv0wz,"Bundle of Joy","Inside Out (Original Motion Picture Soundtrack)","Michael Giacchino",2015-01-01,168760,66,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T18:52:48Z,"soundtrack,score","Walt Disney Records",0.312,0.0766,9,-20.319,0,0.0408,0.967,0.488,0.0606,0.0493,136.866,3
spotify:track:1B1HKPQBHJ0yRGpEhTVHro,"I Will Never Love Again","The Princess Bride","Mark Knopfler",1987-09-15,184866,33,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-08-05T19:02:50Z,"soft rock","Warner Records",0.23,0.0896,0,-19.819,0,0.0331,0.983,0.914,0.103,0.0381,142.713,3
spotify:track:2QTDuJIGKUjR7E2Q6KupIh,"Test Drive - From How To Train Your Dragon Music From The Motion Picture","How To Train Your Dragon (Music From The Motion Picture)","John Powell",2010-01-01,156306,66,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-09-27T00:04:26Z,"soundtrack,score","Varese Sarabande",0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,4
spotify:track:3ehracVSD8lPK94HvWZu7p,"Invisible - End Title from Klaus","Klaus (Music from the Netflix film)","Zara Larsson",2019-12-20,171716,39,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:19:46Z,"","Epic/Record Company TEN",0.326,0.4,11,-5.537,1,0.0413,0.714,0,0.396,0.291,160.684,4
spotify:track:4LCoE42XuFLhksR5kecJLi,"Andy's Birthday","Toy Story (Original Motion Picture Soundtrack)","Randy Newman",1995-01-01,357946,47,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:20:56Z,"","Walt Disney Records",0.247,0.0935,0,-18.753,1,0.0341,0.938,0.74,0.343,0.128,167.68,4
spotify:track:5iZoSvsDmqtVOm1bAW5DGz,"Into the Spider-Verse","Spider-Man: Into the Spider-Verse (Original Score)","Daniel Pemberton",2018-12-17,59760,33,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:23:32Z,"soundtrack,score","Sony Classical",0.217,0.276,11,-19.632,0,0.0709,0.7,0.391,0.126,0.206,132.485,5
spotify:track:1e3hPMCGrwPXYZ1DQhsiCE,"Fairytale","Shrek (Original Motion Picture Score)","Harry Gregson-Williams;John Powell",2001-12-04,86693,59,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:24:38Z,"soundtrack,score","Varese Sarabande",0.0877,0.163,8,-18.769,1,0.0362,0.722,0.501,0.463,0.103,83.13,3
spotify:track:5tYtmUHmbdgcHPzSlKZdei,"Black","The Lego Batman Movie (Original Motion Picture Soundtrack)","Lorne Balfe",2017-02-03,451800,28,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:26:11Z,"soundtrack,score","WaterTower Music",0.336,0.598,2,-14.41,1,0.0506,0.0218,0.734,0.0639,0.112,158.061,5
spotify:track:2m1mYan1nvOMORlb12q2Y9,"We Belong Together","Toy Story 3 (Original Motion Picture Soundtrack)","Randy Newman",2010-01-01,242746,50,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:28:25Z,"","Walt Disney Records",0.597,0.784,6,-8.15,1,0.0858,0.109,0.00777,0.0523,0.9,164.056,4
spotify:track:73ZUlyT8NN4iP1hSI68C5C,"A Quiet Life (From ""A Quiet Place"" Soundtrack)","A Quiet Place (Original Soundtrack Album)","Marco Beltrami",2018,178720,40,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:30:42Z,"score,soundtrack","Masterworks",0.181,0.23,4,-22.498,1,0.0419,0.465,0.681,0.0782,0.0427,116.589,3
spotify:track:26TDW7daukOFINFzUUMJQ0,"Wakanda Origins","Black Panther (Original Score)","Ludwig Göransson",2018-02-16,104360,33,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:31:55Z,"score,soundtrack","Hollywood Records",0.803,0.875,2,-19.12,1,0.0614,0.618,0.842,0.0563,0.443,121.477,3
spotify:track:26Df4BnnrJkCADpEZnbJWI,"Main Title / Trinity Infinity - From ""The Matrix""","The Matrix (Original Motion Picture Score)","Don Davis",1999-01-01,234893,41,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:33:08Z,"score","Varese Sarabande",0.158,0.481,4,-18.014,0,0.0775,0.218,0.0532,0.171,0.0393,135.744,4
spotify:track:0OVtnS3l4vThGxkdqCxN6K,"Portals","Avengers: Endgame (Original Motion Picture Soundtrack)","Alan Silvestri",2019-04-26,197213,58,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:33:46Z,"soundtrack,score","Hollywood Records",0.171,0.505,7,-10.525,1,0.0521,0.431,0.962,0.262,0.0796,92.613,4
spotify:track:1FI5hblwy9ZwyPg4Jr5hni,"Back To The Future: Back To The Future - From ""Back To The Future""","The Back To The Future Trilogy","Alan Silvestri",1999-09-20,210960,50,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:33:59Z,"soundtrack,score","Varese Sarabande",0.191,0.391,8,-12.976,1,0.0367,0.769,0.901,0.17,0.0996,99.403,3
spotify:track:6c17vYRaZ4JIVYWrFSPVh1,"Prologue","The Croods (Music from the Motion Picture)","Alan Silvestri",2013-01-01,129240,20,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:34:27Z,"soundtrack,score","Relativity Music Group",0.461,0.403,7,-16.209,1,0.0444,0.0855,0.796,0.166,0.17,115.752,3
spotify:track:2Y9v6F9vFK9Z8KAoFwAj9Z,"Far From Home Suite Home","Spider-Man: Far from Home (Original Motion Picture Soundtrack)","Michael Giacchino",2019-06-28,507460,43,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-02T13:37:18Z,"soundtrack,score","Sony Classical",0.255,0.546,9,-10.179,0,0.0526,0.143,0.819,0.382,0.0606,124.624,4
spotify:track:1dZCiUTIbbvwOCALmzBh9y,"Oogway Ascends","Kung Fu Panda (Original Motion Picture Soundtrack)","Hans Zimmer;John Powell",2008-04-14,123506,62,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-05T20:09:29Z,"soundtrack,score","Interscope",0.168,0.235,5,-17.462,1,0.0389,0.681,0.852,0.089,0.0791,109.098,3
spotify:track:5kOxj05I5jTqzWNjcJPdsT,"Leaving Wallbrook/On The Road","Rain Man: Original Motion Picture Soundtrack","Hans Zimmer",1989-01-01,173666,47,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-08T17:36:57Z,"soundtrack,score","Capitol Records",0.332,0.441,7,-17.021,1,0.0513,0.00662,0.641,0.313,0.0393,87.51,4
spotify:track:3j9WvPrVhZuH8AmTeVakfR,"Like a Dog Chasing Cars","The Dark Knight (Original Motion Picture Soundtrack)","Hans Zimmer;James Newton Howard",2008-07-14,302533,54,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-08T17:41:57Z,"soundtrack,score","Warner Sunset/Warner Records",0.507,0.488,8,-15.063,1,0.0449,0.192,0.76,0.111,0.0369,103.023,4
spotify:track:1eyWrDLSbq52nOTF1cTwbH,"Big Blue","Blue Planet II (Original Television Soundtrack)","Hans Zimmer;David Fleming;Jacob Shea",2017-10-30,265373,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-08T18:05:17Z,"soundtrack,score","Silva Screen Records",0.212,0.276,3,-19.751,0,0.0446,0.503,0.904,0.0803,0.116,124.443,5
spotify:track:1gqCO3x2MO4KbQfN9pGUlH,"Ripples in the Sand","Dune (Original Motion Picture Soundtrack)","Hans Zimmer",2021-09-17,314786,57,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-08T18:17:23Z,"soundtrack,score","WaterTower Music",0.116,0.245,7,-17.58,1,0.0335,0.115,0.895,0.0975,0.0363,83.99,4
spotify:track:2vghSgfOlBz3AZSlkLhLVX,"Just Us","Soul (Original Motion Picture Soundtrack)","Trent Reznor and Atticus Ross",2020-12-18,162760,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-08T21:18:56Z,"score,soundtrack","Walt Disney Records",0.539,0.133,7,-19.634,1,0.0481,0.911,0.911,0.0953,0.0731,119.958,4
spotify:track:3mfEv2KipK7lVWwocNx46Y,"Suite from the Polar Express","The Polar Express (Original Motion Picture Soundtrack) [Special Edition]","Alan Silvestri",2004-11-02,362640,41,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-09T03:00:31Z,"soundtrack,score","Warner Sunset/Reprise",0.139,0.468,0,-8.567,1,0.0383,0.868,0.6,0.122,0.126,84.796,4
spotify:track:1FL7eUG80aeUeyMO2N4btN,"Mission: Impossible Theme","Mission: Impossible III (Music From The Original Motion Picture Soundtrack)","Michael Giacchino",2006-05-08,51800,58,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-09T03:01:25Z,"soundtrack,score","Varese Sarabande",0.299,0.571,5,-8.949,0,0.0395,0.318,0.137,0.0452,0.764,89.642,4
spotify:track:5GAE12gkdsWnscaoXxCDdq,"Wall-E","WALL-E (Original Motion Picture Soundtrack)","Thomas Newman",2008-06-24,119986,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-09T03:01:40Z,"soundtrack,score","Walt Disney Records",0.767,0.262,10,-19.267,1,0.0526,0.834,0.601,0.103,0.311,136.027,4
spotify:track:6DWohjBrR8myDqpYtWXfXX,"Wallace & Gromit","Wallace & Gromit: The Curse Of The Were-Rabbit (Original Motion Picture Soundtrack)","Julian Nott;Rupert Gregson-Williams;James Michael Dooley;Lorne Balfe;Alastair King",2005-01-01,68693,36,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-09T03:02:06Z,"score,soundtrack","Varese Sarabande",0.715,0.636,0,-12.559,1,0.0361,0.584,0.18,0.198,0.962,120.071,4
spotify:track:5VorYbsKtiuG2XqindyF23,"The Gremlin Rag - Full Version","Gremlins (Original Motion Picture Soundtrack)","Jerry Goldsmith",1984-06-08,214424,33,false,r0sb4304i3rsh8qs8rvt5fy5l,2021-12-09T03:02:51Z,"score,soundtrack","WaterTower Music",0.733,0.642,0,-11.36,0,0.0322,0.0651,0.37,0.0496,0.845,120.084,4
